"id","grade","grade_suffix","coating","finish","surface_type","surface_protection","form","thickness_min","thickness_max","width_min","width_max","length_min","height_min","height_max","weight_min","weight_max","inner_diameter_min","inner_diameter_max","outer_diameter_min","outer_diameter_max","yield_strength_min","yield_strength_max","tensile_strength_min","tensile_strength_max"
"9c50debb-a6ff-4e7a-90ae-024b0c374088","HCT600X","","","Oiled","","Oiled (O)","Coils","0.74","0.86","1000","1250","2000","2500","","","","","","","","","","",""
"b5bd9f94-3479-4178-9b35-11b647fb8187","HCT780X","","","Oiled","","Oiled (O)","Coils","0.74","0.86","1000","1250","2000","2500","","","","","","","","","","",""
"3db57ead-a33d-44b3-81bf-6e319dda5aa7","DP600","","","Oiled","","Oiled (O)","Coils","0.74","0.86","1000","1250","2000","2500","","","","","","","","","","",""
"a06f49b5-9d24-40a5-976b-21017110a7d4","S420MC","","","Hot Rolled","","Oiled (O)","Coils","6","6.2","","1520","","","","15000","25000","610","610","","","","","",""
"166160cf-ee23-45d3-9d46-17e4d960a498","IPE330","","","","","","I-Sections","","","","","12000","12000","","","","","","","","","","",""
"5acbcf93-b28d-4fec-bbd3-2c23a289aa6a","HEA","","","","","","H-Sections","","","100","400","","","","","","","","","","","","",""
"3869cd65-aac0-45d0-a926-c28a67f71042","HEB","","","","","","H-Sections","","","100","400","","","","","","","","","","","","",""
"23f56860-a9c1-49f9-bc42-485c34d6b53d","IPE","","","","","","I-Sections","","","100","400","","","","","","","","","","","","",""
"ad9e123f-b661-44c0-a6dd-5a70f575255b","IPN","","","","","","I-Sections","","","100","400","","","","","","","","","","","","",""
"4ac90430-1df4-43d7-819f-5353ec4d1a46","DP800","","","Oiled","","Oiled (O)","Coils","0.74","0.86","1000","1250","2000","2500","","","","","","","","","","",""
"74bc5cb0-3fd6-42da-9b3b-5eb7cc9942d2","CR440Y780T","","","","","","Coils","0.74","0.86","1000","1250","2000","2500","","","","","","","","","","",""
"cd509c71-7130-473a-90f9-3038a4b71925","CR330Y590T","","","","","","Coils","0.74","0.86","1000","1250","2000","2500","","","","","","","","","","",""
"c7a18a9a-058e-4521-9aee-630e3cb5e4e9","S355MC","","","Oiled","","","Coils","2","2","","1520","","","","","25000","","","610","610","","","",""
"5192fc2c-2339-4d37-bc2c-26e0635e7af8","HR550LA-HD50G50G","","","","Without surface treatment (U)","Without surface treatment (U)","Sheets","2","2","900","900","","","","20000","20000","","","","","","","",""
"c406aba2-e64f-4a9d-81e6-5c355614f693","S355MC","","","Hot Rolled","","","Sheets","3","3","","","","","","100000","150000","","","","","","","",""
"5a0c0459-d730-44b6-9e3c-ff99f2362f11","S355MC","","","Hot Rolled","","","Plates","5","5","","","","","","100000","150000","","","","","","","",""
"f4371a33-6507-40a1-b44f-ba156004ea92","S355MC","","","Hot Rolled","","","Plates","8","8","","","","","","100000","150000","","","","","","","",""
"3200a4ec-1195-451c-aa71-a76b2e7f4522","S460MC","","","","","Oiled (O)","Coils","5","5","25","1520","","","","","25000","610","610","","","","","",""
"0138525d-f360-44ae-b271-569c9590c885","S500MC","","","","","","Coils","8","8","","","","","","","","","","","","","","",""
"a0a88835-3b7b-4e0f-9d3b-b7a6e8b7b729","S355MC","","","","","","Coils","7.8","8.1","1270","","","","","","","","","","","","","",""
"2361b0b0-318a-4fd1-9097-60ea59c6ff9f","S235","","","","","","Plates","14","14","2000","2000","6000","6000","","75000","75000","","","","","","","",""
"44b8e27e-d2cc-4db3-921b-14fd8361395e","S235","","","","","","Plates","14","14","2000","2000","6000","6000","","75000","75000","","","","","","","",""
"5bca878c-f5d8-417c-8590-f4c0794268d4","S235","","","","","","Heavy Plates","20","20","2000","2000","6000","6000","","75000","75000","","","","","","","",""
"4495ef7d-89f8-406f-b9a1-04599b0a5c54","S235","","","","","","Heavy Plates","20","20","2000","2000","6000","6000","","75000","75000","","","","","","","",""
"25a6516f-1b3d-481f-bbb3-739938b7bb8d","S355","","","","","","Plates","14","14","2000","2000","6000","6000","","75000","75000","","","","","","","",""
"f28433ba-4682-4a8d-9f35-45f808cdeea2","S355","","","","","","Plates","14","14","2000","2000","6000","6000","","75000","75000","","","","","","","",""
"18951a1c-03ed-4122-beee-2a7ad94e0927","S355","","","","","","Heavy Plates","20","20","2000","2000","6000","6000","","75000","75000","","","","","","","",""
"4037b229-2075-4fe6-b883-176a48fd6606","S355","","","","","","Heavy Plates","20","20","2000","2000","6000","6000","","75000","75000","","","","","","","",""
"bed7c304-ce6c-4485-8629-574a2dbe32b3","S235JR","","","","","","","1.8","1.8","","","","","","","","","","","","","","",""
"cea2ffdc-7e8e-4697-acc0-f477287b6fb0","S235JR","","","","","","","2.75","2.75","","","","","","","","","","","","","","",""
"36d46880-6fd0-40e6-af53-5f2600526eff","DX51D","","Z070","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.95","1","","","","","","","","","","","","","","",""
"427971fd-2d3e-4b1c-a146-764aae84a056","DX51D","","Z075","Hot-dip Galvanized (+Z/+GI)","","","Coils","0.95","1","","","","","","","","","","","","","","",""
"e2dc5382-bfde-4723-be40-283196484d37","DD11","","","Hot Rolled","","Pickled and Oiled","Coils","5","5","","1520","","","","","25000","610","610","","","250","","350","420"
"102ae2ae-9307-4f97-b2c6-c18777665cdb","DD12","","","Hot Rolled","","Pickled and Oiled","Coils","5","5","","1520","","","","","25000","610","610","","","250","","350","420"
"4fd60bc6-4a02-46a1-8a28-3bfe1f0f3b2e","DD13","","","Hot Rolled","","Pickled and Oiled","Coils","5","5","","1520","","","","","25000","610","610","","","250","","350","420"
"776b46d0-4ec3-44cf-bdc1-2580eaf0c589","CR440Y780T DP","","","","","Without surface treatment (U)","Plates","1.5","1.5","600","","1980","1980","","5700","5700","","","","","","","",""
"413e239c-337f-4c54-b0b8-c6e61eaec5e9","S235","","","Hot Rolled","","","Coils","2","6","","","","","","","","","","","","","","",""
"9d458cc0-67ea-40ff-8f46-49c8d116041a","DX","","","Hot Rolled","","","Coils","2","6","","","","","","","","","","","","","","",""
"804a4304-48b2-4a76-917e-91ab96f4a6e1","S220GD","","","","","","","1.8","1.8","","","","","","","","","","","","","","",""
"92a79054-1d86-4503-b051-02cd6ae58185","S220GD","","","","","","","2.75","2.75","","","","","","","","","","","","","","",""
"ea343100-cced-4730-9f96-c84a75a2cd5f","S550MC","","","Oiled","","","Coils","3.92","4.08","","1520","","","","","25000","610","610","","","","","",""
"dbd6df04-53ef-4eb6-9b04-8d3b0f16ea0a","DX52D","","ZM200","Hot-dip zinc magnesium (+ZM)","","Lightly Oiled (L)","Coils","1.87","2.13","1250","1250","","","","4000","4000","","","","","","","",""
"e0009199-065e-458e-9146-7041d0a79cbc","HC340LA","","","Cold Rolled","","","Coils","1.5","1.5","1280","","","","","","","","","","","","","",""
"9bf13558-1956-40a2-af18-6f09a1fd6272","HC420LA","","","","","","Coils","3","3","1210","1210","","","","6000","6000","","","","","","","",""
"d78c93f7-f427-499b-8499-0a9c37aaa135","HC380LA","","","Cold Rolled","","","Coils","1.5","1.5","1280","","","","","","","","","","","","","",""
"baf4123a-dcbb-4624-bdc2-fcf1a16acda6","HX420LAD","","Z275","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, conventional surface (MA)","Chemically passivated (C)","Coils","1.5","1.5","","","","","","50000","56000","","","","","","","",""
"0b113027-25d9-446c-b02b-4c2554a3149a","HC340LA","","","","","","Coils","0.8","0.8","1250","1250","","","","5000","5000","","","","","","","",""
"7e07b5ca-e434-4611-b567-dc4aafaca75e","HC420LA","","","Galvanized","","Oiled (O)","Coils","1.94","2.06","","","","","","150000","150000","","","","","","","",""
"54dfdf5c-7f01-4a1e-b9bc-8b2a4eb9171d","S235JR","","","Hot Rolled","","Pickled and Oiled","Coils","2","2","1500","1500","","","","","","","","","","","","",""
"7b857aa7-ca9d-4245-84f3-96552e1d4e42","HC420LA","","","Galvanized","","","Coils","2.79","3.21","1510","1510","","","","15000","15000","","","","","","","",""
"6ccdbf80-f7ba-4958-a55c-594dd305d877","CR700Y980T-DP","","GI50/50","Hot-dip Galvanized (+GI)","Without surface treatment (U)","","Coils","1.14","1.26","1270","1270","","","","10000","12000","","","","","","","",""
"f5d12067-a783-4d28-9f7f-b9dbedeedf0c","S500MC","","","","","","Coils","1.85","2","1000","1000","","","","30000","30000","","","","","","","",""
"e8b98098-8b17-416b-9934-0734fc21b005","DC04","","","Oiled","","","Coils","1.75","1.75","600","1520","","","","","25000","610","610","","","","","",""
"c9898ef5-e1ea-432e-a0f2-fd141105ab90","S235JR","","","","","Phosphated and oiled (PO)","Plates","5","5","1500","1500","","","","24000","24000","","","","","","","",""
"ee337b15-2b02-4006-b0fd-a68e1b26bdfd","CR180BH","","ZM35/35","","","Without surface treatment (U)","","1.48","1.72","708","","","","","24000","24000","","","610","610","","","",""
"c1dc55f3-9105-4f30-b5fc-b1db024889f7","DC01","","","Cold Rolled","","","Slit Coils","0.5","0.5","132.6","132.6","","","","","1000","480","530","1100","1300","","","",""
"4c18be3a-ebe3-416c-a23e-4ec7ce68c6d8","DC01","","","Cold Rolled","","","Coils","0.5","0.5","132.6","132.6","","","","","1000","","","","","","","",""
"fe218f20-443a-49be-9967-7a3ae15a6541","","","","","","","Sheets","","","","","","","","2.5e+07","2.5e+07","","","","","","","",""
"7bcf7822-565a-479f-b1b6-32e396b3f35f","S355J2","","","Normalized (+N)","","","Plates","3","3","2000","2000","6000","6000","","30000","30000","","","","","","","",""
"37385708-da8b-4939-be31-79521cbd3a30","S355MC","","","Thermomechanically Rolled (+M)","","","Plates","3","3","2000","2000","6000","6000","","30000","30000","","","","","","","",""
"c87368c2-f7ef-497c-8422-b27fe5027a2b","S355J2","","","","","","Plates","3","3","2000","2000","6000","6000","","30000","30000","","","","","","","",""
"e81e43f1-b14c-4185-bd38-684f5ab77cf5","S355MC","","","","","","Plates","3","3","2000","2000","6000","6000","","30000","30000","","","","","","","",""
"5ecb3667-1050-484a-a08d-1bf9a028ec90","S600MC","","","Oiled","","Oiled (O)","Coils","7.8","8.1","","1520","","","","","25000","610","610","","","","","",""
"696ef1ae-5409-47f4-87f2-8e102d15b54f","CR240LA","","","","","","Coils","3","3","","1520","","","","","25000","610","610","","","260","330","350","430"
"54b65572-3d8b-42d6-a11d-b2c57f966a7f","HC260LA","","","","","","Coils","3","3","","1520","","","","","25000","610","610","","","260","330","350","430"
"8421a5b1-860c-4b00-8a7f-270a01c35ad3","S260MC","","","","","","Coils","3","3","","1520","","","","","25000","610","610","","","260","330","350","430"
"a7f069f3-9543-4a65-9266-0d360a37bff1","DC01","","ZE25/25","Electro-Galvanized (+ZE)","","","Coils","0.8","0.8","1250","1250","","","","20000","20000","508","508","","1100","","","",""
"026a23fa-25f9-47af-a441-22a6f84bc7bb","DC02","","","Cold Rolled","","","Coils","0.5","0.5","1000","1500","","","","100000","100000","","","","","","","",""
"8adc5afd-2678-46f8-becb-25b320d33872","DC02","","","Cold Rolled","","","Coils","0.8","0.8","1000","1500","","","","100000","100000","","","","","","","",""
"9d5a26b4-9fae-46ce-8cc1-f77f0a89b111","DC02","","","Cold Rolled","","","Coils","0.7","0.7","1000","1500","","","","70000","70000","","","","","","","",""
"67bec251-2744-4f3f-9657-a338cd4ed484","DC01","","","Cold Rolled","","","Coils","0.7","0.7","1000","1500","","","","70000","70000","","","","","","","",""
"b724119f-0907-414f-a3ea-0742fbcdd231","CR210IF","","GI40/40","Hot-dip Galvanized (+Z/+GI)","Unexposed (intenal parts) (U)","Oiled (O)","Coils","2","2","700","","","","","","","","","","","","","",""
"2a5956c7-d1c4-4060-a44c-52f160911b57","HX180YD","","Z100","Hot-dip Galvanized (+Z)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.1","1.3","1230","","","","","40000","40000","","","","","","","",""
"ffd6c321-798d-4f21-87d5-9c8e74867eed","HX420LAD","","Z100","Hot-dip Galvanized (+Z)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.37","1.63","1274","","","","","40000","40000","","","","","","","",""
"cd36c7d0-ee88-4139-854a-f5c4a8fdd35d","S235JR","","","","","","Coils","3","3","","1520","","","","","25000","610","610","","","260","330","350","430"
"a608d8ec-fc63-4f8f-932f-36bbd08d4eec","DX51D","","Z075","Hot-dip Galvanized (+Z)","","","Coils","1.7","2","","","","","","","","","","","","","","",""
"6935ffd0-ddff-4af0-b2d3-5a47cfbab480","DP800","","","","","","Sheets","0.8","0.8","","","","","","24000","24000","","","","","","","",""
"9aabfd4b-06e9-4c02-9c6a-befd8c6f03e0","DX51D","","Z275","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.5","1.5","","1520","","","","5000","25000","610","610","","","","","",""
"3dbe0a02-7dec-4f06-a863-9eb8d99645f0","CR460","","GI60/60","Hot-dip Galvanized (+GI)","","Lightly Oiled (L)","Coils","1.4","1.4","1065","1065","","","","15000","20000","","","","","","","",""
"3ee0c0ff-e480-453b-a583-01a21faedd6f","HC420LA","","","","","","Sheets","1","1","","","","","","24000","24000","","","","","","","",""
"9a7fa59b-ed18-4e8b-b5e7-ae32467c3339","S550","","","Oiled","","","Slit Coils","","","25","25","","","","","25000","610","610","","","","","600","700"
"6d291a31-0687-457b-bf0f-ed750fadd5c6","S355","","","oiled","","","Coils","","","","1520","","","","","25000","","610","","","","","",""
"ebb19b3b-e9db-4fef-909f-eb43c299dcec","S420MC","","","oiled","","","Coils","","","","1520","","","","","25000","","610","","","","","",""
"af3e6a71-5391-4974-80f1-694e09943b66","","","","","","","Coils","3.43","3.57","","1520","","","","","25000","","","","","380","","450","550"
"6bdbb748-dde3-4bcc-b989-f7687d5cf271","DD11","","","Stained","","Oiled (O)","Coils","20","25","610","610","","","","","25000","","","","","","","",""
"0e0116f1-d432-4360-a4b2-4b13010bc0e5","DD11","","","","","Oiled (O)","Coils","5","15","","1520","","","","","25000","610","610","","","","","",""
"9118da90-e640-4ea5-9821-8822ef0612c6","DD12","","","","","Oiled (O)","Coils","5","15","","1520","","","","","25000","610","610","","","","","",""
"d672b525-16f4-4412-bca2-3e1c4e5377a6","DD13","","","","","Oiled (O)","Coils","5","15","","1520","","","","","25000","610","610","","","","","",""
"4d041063-aafa-44d9-a555-aa1d3dd2ea95","DC01","","","","","Oiled (O)","Coils","2.2","2.4","","1520","","","","","25000","610","610","","","","","",""
"cfb6c8f9-1d55-4d81-bb01-2cead77e09e2","DD11","","","Oiled","","","Coils","","","","","","","","","","610","610","","","","","",""
"9162d4bc-9f99-4c51-936e-92082797cb17","X","","","","","","Coils","","","","1520","140","140","","","25000","","","","","","","",""
"dea3b708-307b-4d5f-a63e-1adb98ad435e","S355MC","","","Oiled","","","","","","","","","","","","","610","610","","","","","",""
"00ec3753-1801-49f5-9927-8b96d5e4341f","","","","","","","Coils","2.5","2.5","","1520","","","","","25000","","","","","","","",""
"c880e01f-5294-4ca9-a7ae-5c0affbd5dec","S235JR","","","Stained","","Oiled","Coils","3.85","4","610","1520","","","","","25000","260","","","","","","",""
"e0da314e-e74f-4d62-b4a1-10792af3d278","S315MC","","","Oiled","","","Coils","3.9","4.1","","1520","","","","","25000","610","610","","","","","",""
"320ac5d5-19e1-4fd2-9437-7f6307d1aa99","1.2083","","","As Rolled (+AR)","","","Round Bars","18","18","18","18","6050","6200","","8000","8000","","","","","","","",""
"c067969e-4f1d-45ff-8c22-9c79d4cf75ed","42CrMo4+QT","","","As Rolled (+AR)","","","Round Bars","","","40","40","","","","12000","12000","","","","","","","",""
"43e2e0f2-730d-482d-941d-f1394639a2a8","304","","","ASTM No. 2B","","","Sheets","1.13","1.2","1250","1250","","","","","20000","","","","","","","",""
"d98c2336-cfb7-40ed-9bb6-e4ff6cda143d","304","","","ASTM No. 2B","","","Sheets","1.4","1.4","1250","1250","","","","","100000","","","","","","","",""
"b9f257cb-4294-49c7-9f2f-c8ee1d6c54a4","304","","","ASTM No. 2D","","","Plates","2.75","2.75","1250","1250","","","","","75000","","","","","","","",""
"bb478e1f-f424-4bc5-9c2e-37c69bd97f24","DX51D","","ZM310","","","","Coils","0.75","0.75","1500","1500","","","","","","","","","","","","",""
"04ba813b-eccb-441c-9c59-c8b950d9f443","DC01","","","Cold Rolled","","","Slit Coils","0.1","1","","","","","","","","","","","","","","",""
"92d6cb35-9e68-4253-be3a-5f6ef94b91a9","DC02","","","Cold Rolled","","","Slit Coils","0.1","1","","","","","","","","","","","","","","",""
"89a609e6-ec9c-428e-a5bf-76abd1cf611d","DC03","","","Cold Rolled","","","Slit Coils","0.1","1","","","","","","","","","","","","","","",""
"ee109fab-78ed-482d-80cd-ad96f47faee0","HC180","","","Cold Rolled","","","Slit Coils","0.1","1","","","","","","","","","","","","","","",""
"5fc1c9b1-018a-4a09-a15f-a4ac105bf07c","HC300","","","Cold Rolled","","","Slit Coils","0.1","1","","","","","","","","","","","","","","",""
"22954beb-e993-4c0d-89e5-e6d4c1e93cfa","DX51D","","Z100","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","2.5","2.5","","","","","","20000","24000","","","","","","","",""
"9e7bf874-5cc8-4669-a61c-df999eaaf834","DX51D","","Z140","Hot-dip Galvanized (+Z/+GI)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","2.5","2.5","","","","","","20000","24000","","","","","","","",""
"c88ae08a-0390-40a3-99fe-40013e5b930e","DX53D","","AS120","Aluminized (+AS/+AL)","Conventional surface (A)","Oiled (O)","Coils","0.7","0.7","","","","","","","","","","","","","","",""
"2a43d75f-c7ba-47cd-a051-466565c1b5ef","S235","","","","","","Strips","2.9","3","396","396","","","","35000","35000","","","","","","","",""
"ac20e58c-280d-4abf-ad01-4709435a2944","DC01","","","Cold Rolled","","","Coils","0.5","0.5","1000","1500","","","","100000","100000","","","","","","","",""
"de748663-d3c2-4e67-8f64-496a078cf130","S350G","","DX51D","","","","Sheets","2.5","2.5","1250","1250","","","","24000","24000","","","","","","","",""
"3d9f4fbd-8389-45a7-af04-5cab6d05e276","S235","","","","","","Plates","25","25","3000","3000","10000","12000","","","","","","","","","","",""
"81f568a6-f3e7-471c-ba29-b562595a8a2e","DC01","","","Cold Rolled","","","Coils","0.8","0.8","1000","1500","","","","100000","100000","","","","","","","",""
"5dc44c38-0da6-4e4b-9f44-4dbaa232dd35","S355","","","","","","Plates","25","25","3000","3000","10000","12000","","","","","","","","","","",""
"a07bce15-f34d-47f2-9d0b-a04971fa4457","304","","","ASTM No. 2D","","","Plates","4.6","4.75","1250","1250","","","","","50000","","","","","","","",""
"2e56f82b-a80d-4704-83a5-14a52a117b65","","","","","","","Coils","","","","","","","","16000","24000","","","","","","","",""
"f7c40656-b7b7-435b-a516-285afaa751db","DX51D","","Z080","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.7","2","","","","","","","","","","","","","","",""
"c09c778a-d5c2-4dec-a3e8-e99f28065b97","DX51D","","AS120","Aluminized (+AS/+AL)","Conventional surface (A)","Oiled (O)","Coils","0.7","0.7","1000","","","","","","","","","","","","","",""
"d41aea8a-0c5a-47d5-b389-d0593bfe32cb","S235JR","","","","","","Coils","1.6","1.6","1500","1500","","","","1e+06","1e+06","","","","","","","",""
"1b2f9cc9-f2a2-4fb2-894a-32264077d6fe","DC01","","","","","","Coils","0.3","0.3","1250","1250","","","","500000","500000","","","","","","","",""
"ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b","S350GD","","ZM310","","","","Coils","2.1","2.1","1250","1250","","","","1e+06","1e+06","","","","","","","",""
"075eeb54-1322-4596-bad4-1ae3cd902c35","S55GD","","ZM620","","","","Plates","3","3","1250","1250","","","","500000","500000","","","","","","","",""
"e242fac5-693f-4e9d-9cd9-f70f07133c0f","S280","","","","","","Sheets","0.55","0.65","1355","1355","","","","20000","20000","","","","","","","",""
"a3cf6145-e60b-4ef5-88eb-9b999f6f456c","S280","","","","","","Sheets","0.75","0.85","1125","1125","","","","40000","40000","","","","","","","",""
"8fc148ef-3907-4266-ac11-1b1caf772107","S280","","","","","","Sheets","0.75","0.85","1115","1115","","","","20000","20000","","","","","","","",""
"87ce2659-6947-42ad-b1db-74563d68adb4","S460MC","","","Oiled","","","Coils","","","","1520","","","","","25000","610","610","","","","","","610"
"95dbfdef-0c0e-4677-9b11-ac2318981e4e","S355","","","Oiled","","","Coils","","","","1520","","","","","25000","610","610","","","","","","580"
"1b636cb7-9acc-4872-9c4d-e99af92409b7","S420","","","Oiled","","","Coils","","","","1520","","","","","25000","610","610","","","","","","580"
"6462ec09-b7b4-4080-95f3-3233a0eccaa9","S220GD","","AZM430","","","","Sheets","3","3","1250","1250","","","","10000","10000","","","","","","","",""
"b7d52fa6-dcfd-4adf-9024-0dc32ce28686","S320GD","","AZM430","","","","Sheets","3","3","1250","1250","","","","10000","10000","","","","","","","",""
"bcbbd605-d462-499e-9e80-95c63737b99d","S235JR","","","","","Oiled","","","","","","","","","","25000","610","610","","","","","",""
"90746b8f-f625-49a8-a957-a482c9de1816","DD11","","","Oiled","","","Coils","2.4","2.6","610","610","","","","","25000","","","","","","","300","360"
"36361daf-97cc-45e9-8ba2-ab13ece493a4","S355","","","Hot Rolled","","","Plates","15","15","1500","1500","3000","3000","","","24000","","","","","","","",""
"9a0c6e95-c190-418b-a255-25f7774dac65","S355","","","Hot Rolled","","","Heavy Plates","25","25","1500","1500","3000","3000","","","24000","","","","","","","",""
"54439e37-9ca6-476c-825a-0304a9dfcb26","DC01","","ZE25/25","Electro-Galvanized (+ZE)","","Anti-Corrosion Protection (ACP)","Coils","1","1","1250","1300","","","","","","","","","","","","",""
"75bca8ed-de31-4780-bd89-5e43386fe17c","S355MC","","","","","","Coils","7.8","8.1","1270","","","","","","","","","","","","","",""
"8a84f5fb-accb-4950-81cb-b0a9c8178fd8","S500MC","","","","","","Coils","8","8","","","","","","","","","","","","","","",""
"8d5b290d-49bb-4416-b941-f0791a82b1d7","S500MC","","","Hot Rolled","","","Sheets","5.5","5.5","80","80","200","200","","","","","","","","","","",""
"2125ac29-9f0a-4622-b3eb-8420e853882c","S420MC","","","Hot Rolled","","","Sheets","2.75","2.75","80","80","200","200","","","","","","","","","","",""
"bffc873b-e610-44c5-bb7f-c383642c5c7e","S355MC","","","","","Oiled (O)","Sheets","5","5","","","","","","25000","25000","","","","","","","",""
"75d5e1ce-8682-4374-b3ee-11ff3a122104","S355MC","","","","","","Sheets","6","6","1500","1500","","","","25000","25000","","","","","","","",""
"8761157a-0b6f-4821-a352-10d6faf51505","DD11","","","Hot Rolled","","Pickled and Oiled","Coils","3.5","3.7","","1520","","","","","25000","610","610","","","","","",""
"807c5103-ccd5-4c18-8bc7-3a69d6c093c0","S235JR","","","Hot Rolled","","Pickled and Oiled","Coils","3.5","3.7","","1520","","","","","25000","610","610","","","","","",""
"d0cbf874-020f-4a43-85f3-e136f09ee1da","HX420LAD","","Z100","Hot-dip Galvanized (+Z)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","1.37","1.63","1600","","","","","40000","40000","","","","","","","",""
"0859ccb4-cfe1-4930-aaeb-63fc31b5844e","DD12","","","Hot Rolled","","","Coils","3.6","4","","","","","","","","","","","","","","",""
"11507d39-b030-464d-95d4-d3ebbb0545a7","DX51D","","AS100","Aluminized (+AS/+AL)","","Dry","Coils","2","2","1500","","","","","20000","24000","","","","","","","",""
"c84fd909-5885-4672-b8ca-0bc291cda986","S355MC","","","Hot Rolled","","Oiled (O)","Coils","6","6","1500","1500","","","","25000","25000","","","","","","","",""
"f6f8a007-7d2e-4e3e-89bd-3fc5709682f4","S500MC","","","Hot Rolled","","","Coils","7","8","","","","","","","","","","","","","","",""
"c9bf28ea-da72-42e3-9721-73dd2d6c03e9","DX51D","","AS120","Aluminized (+AS/+AL)","","Lightly Oiled (L)","Coils","2","2","1500","","","","","20000","24000","","","","","","","",""
"00957f2f-a340-4843-9ed8-a70ce4848bae","HC550LA","","","","","","Coils","","","","","","","","","","","","","","","","",""
"d1ce345d-8cb5-44b2-9013-3c5f4a809052","S315MC","","","","","","Coils","","","","","","","","","","","","","","","","",""
"77988b8f-8a58-4dc2-9b92-8b7d4c0254b4","S700MC","","","","","","Coils","","","","","","","","","","","","","","","","",""
"efad167d-ff24-4216-af83-e231f3db57eb","S235JR","","","","","","Strips","","","","","","","","","","","","","","","","",""
"ada2d439-02d7-4b2d-b1fb-3aeae9a73334","DX51","","","","","","Coils","","","","","","","","","","","","","","","","",""
"1c6c26ac-9e1e-450a-b260-f1cfc4825d8e","DX52","","","","","","Coils","","","","","","","","","","","","","","","","",""
"99da9f39-2d62-4da9-993c-06c5eadcba5d","DX53","","","","","","Coils","","","","","","","","","","","","","","","","",""
"994d6484-f42b-43db-909f-0de61a2999bf","DX54","","","","","","Coils","","","","","","","","","","","","","","","","",""
"354f019f-8936-46c7-aa22-c7a3d399d21a","DX55","","","","","","Coils","","","","","","","","","","","","","","","","",""
"ae9679ce-2349-45e2-bc4c-07e0d4babcc0","DX56","","","","","","Coils","","","","","","","","","","","","","","","","",""
"cd671549-c18e-44d4-9c3b-1b0c228f87dc","S350GD","","","","","","Coils","","","","","","","","","","","","","","","","",""
"214495fa-9e1c-4cee-80f0-2efb0d3e8d68","DX56","","Z140","Hot-dip Galvanized (+Z)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","","","1250","1250","","","","","","","","","","","","",""
"02871910-2424-46d2-bd2c-52a716b09c00","DC01","","ZE25/25","Electro-Galvanized (+ZE)","","","Coils","1.5","1.5","","","","","","","","","","","","","","",""
"9b7a2684-622a-4565-9fd5-6a45d6459641","DX52D","","Z070","Hot-dip Galvanized (+Z/+GI)","","","Coils","1.7","1.72","","","","","","","","","","","","","","",""
"5fd86252-f5e2-4df2-a96a-d4f1bd750991","S235JR","","","Hot Rolled","","Pickled and Oiled","Coils","2","2","1500","1500","","","","25000","25000","","","","","","","",""
"6a2dc825-fd93-414d-88c8-2171477ac50a","DX54","","ZM100","Dry","","","Coils","1","1","","","","","","20000","24000","","","","","","","",""
"089c8297-8e4d-4b61-8b7b-cc36ae22796f","DX54","","ZM100","Dry","","","Coils","0.75","0.75","","","","","","25000","25000","","","","","","","",""
"0e78e148-b436-411e-9990-32ae1926631a","S235JR","","","","","","Plates","10","10","1500","1500","3000","3000","","100000","100000","","","","","","","",""
"faa4ba49-6740-4b61-a4f6-0809a4b4e04a","S355MC","","","","","","Coils","10","10","1500","1500","3000","3000","","100000","100000","","","","","","","",""
"dcd64849-e00f-4395-98a4-3d507a711cac","S380MC","","","","","","Coils","4.5","4.5","","1520","","","","8000","25000","610","610","","","","","",""
"c6abbd79-f092-42c4-90f2-4885abbd7b43","DC01","","","Cold Rolled","","","Coils","0.5","0.6","","","","","","","","","","","","","","",""
"b0867545-e3a6-4536-bccd-9d4e1eff937e","DC04","","","Cold Rolled","","","Coils","0.5","0.6","","","","","","","","","","","","","","",""
"97a980bc-618b-4514-9e91-f64d6372af33","DX56","","Z140","Hot-dip Galvanized (+Z)","Minimized spangle, improved surface (MB)","Oiled (O)","Coils","","","1250","1250","","","","","","","","","","","","",""
"99bdb0cc-ab82-49ee-8619-9db5dadd642f","DC04","","ZE75/75","Electro-Galvanized (+ZE)","Conventional surface (A)","Phosphated and oiled (PO)","Coils","0.7","0.7","","","","","","40000","50000","","","","","","","",""
"eed02859-50cc-49f5-8b28-1ec074702cb7","S700MC","","","","","Oiled (O)","Coils","3","3","","","","","","","","","","","","","","",""
"c6e2a8e0-317d-49c6-97ba-9c0692359c59","S500MC","","","","","","Plates","5.5","5.5","80","80","200","200","","","","","","","","","","",""
"549192db-201e-4728-b3f9-54938138c8d1","S420MC","","","","","","Plates","2.75","2.75","80","80","200","200","","","","","","","","","","",""
